time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details
2024-04-06,2024-04-06 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,32,28,,,{},,,,,,,,"{'Kherson oblast': 7, 'Mykolaiv oblast': 1,     'Dnipropetrovsk oblast and Kharkiv oblast and Zaporizhzhia oblast': 11}",,
2024-04-06,2024-04-06 8:00,Kalibr,Black Sea,Zaporizhzhia oblast,,1,1,,,{},,,,Navy,,,,,,
2024-04-06,2024-04-06 8:00,C-300,Belgorod oblast,Ukraine,,3,0,,,{},,,,,,,,,,
2024-04-05,2024-04-05 8:00,Shahed-136/131,"Chauda, Crimea",Ukraine,,13,13,,,{},,,,,,,,"{'Odesa oblast': 4, 'Dnipropetrovsk oblast and Zaporizhzhia oblast': 9}",,
2024-04-05,2024-04-05 8:00,Iskander-M,Belgorod oblast,east,,3,0,,,{},,,,,,,,,,
2024-04-05,2024-04-05 8:00,C-300/C-400,,east,,2,0,,,{},,,,,,,,,,
2024-04-05,2024-04-05,Orlan-10,,"Odesa oblast, Black Sea",,1,1,,,{},,,,,,,,,,
2024-04-04,2024-04-04 8:00,Shahed-136/131,Kursk oblast,Kharkiv oblast,,20,11,,,{},,,,,,,,,,
2024-04-04,2024-04-04,Orlan-10,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
2024-04-03,2024-04-03 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,4,4,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'Zhytomyr oblast': 1, 'Kirovohrad oblast': 1,     'Cherkasy oblast': 1}",,
2024-04-03,2024-04-03 8:00,C-300,,Donetsk oblast,,3,0,,,{},,,,,,,,,,
2024-04-02 18:00,2024-04-02 18:00,X-59,,Dnipro,,1,1,,,{},,,,,,,,,,
2024-04-02,2024-04-02 8:00,X-59,Zaporizhzhia oblast,east,,1,0,,,{},,,,,,,,,,
2024-04-02,2024-04-02 8:00,Shahed-136/131,"Chauda, Crimea",Dnipropetrovsk oblast,,10,9,,,{},,,,,,,,,,
2024-04-01 18:00,2024-04-01 18:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-04-01,2024-04-01,Forpost,Black Sea,south,,1,1,,,{},,,,,,,,,,
2024-03-31,2024-03-31 8:00,X-59,Zaporizhzhia oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-03-31,2024-03-31 8:00,X-101/X-555,Saratov oblast,Ukraine,,14,9,,,{},,,,Tu-95MS,,,,,,
2024-03-31,2024-03-31 8:00,Shahed-136/131,Primorsko-Akhtarsk,south,,11,9,,,{},,,,,,,,{'Odesa oblast': 8},,
2024-03-31,2024-03-31 8:00,Iskander-M,Crimea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-03-31,2024-03-31,Supercam,,Mykolaiv oblast,,1,1,,,{},,,,,,,,,,
2024-03-30 14:50,2024-03-30 14:50,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
2024-03-30,2024-03-30 8:00,Shahed-136/131,"Chauda, Crimea",Ukraine,,12,9,,,{},,,,,,,,"{'Kherson oblast': 1, 'Odesa oblast': 2, 'Dnipropetrovsk oblast': NaN,     'Poltava oblast': NaN}",,
2024-03-30,2024-03-30 8:00,C-300/C-400,,Donetsk oblast,,4,0,,,{},,,,,,,,,,
2024-03-30,2024-03-30,X-59,,south,,1,1,,,{},,,,,,,,,,
2024-03-30,2024-03-30,Supercam,,south,,1,1,,,{},,,,,,,,,,
2024-03-30,2024-03-30,Lancet,,south,,1,1,,,{},,,,,,,,,,
2024-03-29 15:00,2024-03-29 15:00,X-59,Black Sea,Odesa oblast,,2,2,,,{},,,,,,,,,,
2024-03-29,2024-03-29 8:00,X-59,Belgorod oblast,Ukraine,,9,5,,,{},,,,9 x Su-34,,,,,,
2024-03-29,2024-03-29 8:00,X-47 Kinzhal,Ryazan oblast,Ukraine,,3,0,,,{},,,,3 x MiG-31K,,,,,,
2024-03-29,2024-03-29 8:00,X-101/X-555,Engels-2,Ukraine,,21,17,,,{},,,,11 x Tu-95MS,,,,,,
2024-03-29,2024-03-29 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,60,58,,,{},,,,,,,,,,
2024-03-29,2024-03-29 8:00,Iskander-M,Crimea,Ukraine,,2,0,,,{},,,,,,,,,,
2024-03-29,2024-03-29 8:00,Iskander-K,Kursk oblast,Ukraine,,4,4,,,{},,,,,,,,,,
2024-03-28,2024-03-28 8:00,X-31P,Black Sea,south,,1,0,,,{},,,,,,,,,,
2024-03-28,2024-03-28 8:00,X-22,Black Sea,south,,3,0,,,{},,,,,,,,,,
2024-03-28,2024-03-28 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",south and east,,28,26,,,{},,,,,,,,"{'Kharkiv oblast': NaN, 'Odesa oblast': 2, 'Dnipropetrovsk oblast': NaN,     'Zaporizhzhia oblast': NaN}",,
2024-03-28,2024-03-28 8:00,C-300,,Donetsk oblast,,1,0,,,{},,,,,,,,,,
2024-03-27 18:00,2024-03-27 18:00,X-59,,Zaporizhzhia oblast,,1,1,,,{},,,,,,,,,,
2024-03-27 18:00,2024-03-27 18:00,Supercam,,Dnipropetrovsk oblast,,1,1,,,{},,,,,,,,,,
2024-03-27 16:10,2024-03-27 16:10,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
2024-03-27,2024-03-27 8:00,Shahed-136/131,Kursk oblast,Kharkiv oblast and Kyiv oblast and Sumy oblast,,13,10,,,{},,,,,,,,,,
2024-03-26 16:05,2024-03-26 16:05,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-03-26,2024-03-26 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",south and east,,12,12,,,{},,,,,,,,"{'Kharkiv oblast': 9, 'Mykolaiv oblast': 3}",,
2024-03-26,2024-03-26 8:00,C-300,,Donetsk oblast,,2,2,,,{},,,,,,,,,,
2024-03-25 20:55,2024-03-25 20:55,Unknown UAV,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
2024-03-25 10:30,2024-03-25 10:30,3M22 Zircon,Crimea,Kyiv,,2,2,,,{},,,,,,,,,,
2024-03-25,2024-03-25 8:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast,,9,8,,,{},,,,,,,,,,
2024-03-24,2024-03-24 8:00,X-101/X-555,Engels-2,Ukraine,,29,18,,,{},,,,14 x Tu-95MS,,,,,,
2024-03-24,2024-03-24 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,28,25,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 17, 'Kherson oblast': 1, 'Mykolaiv oblast': 3,     'Odesa oblast': 3, 'Sumy oblast': NaN, 'Kyiv oblast': NaN, 'Volyn oblast': NaN, 'Lviv oblast': NaN}",,
2024-03-24,2024-03-24,Supercam,,Mykolaiv oblast,,1,1,,,{},,,,,,,,,,
2024-03-24,2024-03-24,Reconnaissance UAV,,Mykolaiv oblast,,1,1,,,{},,,,,,,,,,
2024-03-23,2024-03-23 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",Ukraine,,34,31,,,{},,,,,,,,"{'Poltava oblast': 2, 'Kherson oblast': 3, 'Dnipropetrovsk oblast': 5,     'Zaporizhzhia oblast': 3, 'Mykolaiv oblast': 1, 'Kharkiv oblast': 2}",,
2024-03-23,2024-03-23 8:00,C-300,,Donetsk oblast,,4,0,,,{},,,,,,,,,,
2024-03-23,2024-03-23,ZALA,,south,,2,2,,,{},,,,,,,,,,
2024-03-22 2:00,2024-03-22 9:00,X-59,Zaporizhzhia oblast,east,,2,2,,,{},,,,Su-34,,,,,,
2024-03-22 2:00,2024-03-22 9:00,X-47 Kinzhal,Tambov oblast,Ukraine,,7,0,,,{},,,,10 x MiG-31K,,,,,,
2024-03-22 2:00,2024-03-22 9:00,X-22,Rostov oblast,Ukraine,,5,0,,,{},,,,Tu-22M3,,,,,,
2024-03-22 2:00,2024-03-22 9:00,X-101/X-555,Caspian Sea,Ukraine,,40,35,,,{},,,,13 x Tu-95MS,,,,,,
2024-03-22 2:00,2024-03-22 9:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,63,55,,,{},,,,,,,,"{'Odesa oblast': 14, 'Kherson oblast': 5, 'Dnipropetrovsk oblast': 1, 'Mykolaiv oblast': 1, 'east': 9}",,
2024-03-22 2:00,2024-03-22 9:00,Iskander-M,Belgorod oblast and Crimea,Ukraine,,12,0,,,{},,,,,,,,,,
2024-03-22 2:00,2024-03-22 9:00,C-300/C-400,Belgorod oblast and Kursk oblast,Ukraine,,22,0,,,{},,,,,,,,,,
2024-03-21 3:00,2024-03-21 7:00,X-47 Kinzhal and Iskander-M/KN-23,,Kyiv oblast,,2,2,,,{},,,,,,,,,,
2024-03-21 3:00,2024-03-21 7:00,X-101/X-555,Volgodonsk and Engels-2,Kyiv oblast,,29,29,,,{},,,,11 x Tu-95MS,,,,,,
2024-03-21,2024-03-21,Supercam,,Odesa oblast,,1,1,,,{},,,,,,,,,,
2024-03-21,2024-03-21,Lancet,,Odesa oblast,,2,2,,,{},,,,,,,,,,
2024-03-20,2024-03-20,Supercam,,Odesa oblast,,2,2,,,{},,,,,,,,,,
2024-03-19,2024-03-19 8:00,ZALA,,Odesa oblast,,3,3,,,{},,,,,,,,,,
2024-03-18,2024-03-18 8:00,X-59,,Sumy oblast,,2,0,,,{},,,,,,,,,,
2024-03-18,2024-03-18 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,22,17,,,{},,,,,,,,"{'Kyiv oblast': NaN, 'Poltava oblast': NaN, 'Khmelnytskyi oblast': NaN,     'Cherkasy oblast': NaN, 'Kirovohrad oblast': NaN, 'Dnipropetrovsk oblast': 2, 'Zaporizhzhia oblast': NaN,     'Vinnytsia oblast': NaN, 'Rivne oblast': NaN}",,
2024-03-18,2024-03-18 8:00,C-300/C-400,,Kharkiv oblast,,5,0,,,{},,,,,,,,,,
2024-03-17,2024-03-17 8:00,X-59,,Chernihiv oblast,,2,0,,,{},,,,,,,,,,
2024-03-17,2024-03-17 8:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast,,17,14,,,{},,,,,,,,,,
2024-03-17,2024-03-17 8:00,C-300,,Kharkiv oblast and Donetsk oblast,,5,0,,,{},,,,,,,,,,
2024-03-16,2024-03-16 8:00,Shahed-136/131,,Kharkiv oblast,,2,2,,,{},,,,,,,,,,
2024-03-15,2024-03-15 8:00,X-59,,Poltava oblast,,1,0,,,{},,,,,,,,,,
2024-03-15,2024-03-15 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,27,27,,,{},,,,,,,,"{'Kharkiv oblast': NaN, 'Kherson oblast': 1, 'Mykolaiv oblast': 1,     'Kirovohrad oblast': 1, 'Kyiv oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN}",,
2024-03-15,2024-03-15 8:00,C-300,,Kharkiv oblast and Donetsk oblast,,7,0,,,{},,,,,,,,,,
2024-03-14,2024-03-14 8:00,Shahed-136/131,,east,,13,13,,,{},,,,,,,,"{'Kharkiv oblast': 9, 'Dnipropetrovsk oblast': 3, 'Zaporizhzhia oblast': 1}",,
2024-03-14,2024-03-14 8:00,Shahed-136/131,,south,,3,3,,,{},,,,,,,,"{'Mykolaiv oblast': 2, 'Dnipropetrovsk oblast': 1}",,
2024-03-13 12:00,2024-03-13 12:00,GBU,,Odesa oblast,,1,1,,,{},,,,,,,,,,
2024-03-12,2024-03-12 8:00,X-59,,Odesa oblast,,1,1,,,{},,,,,,,,,,
2024-03-12,2024-03-12 8:00,Shahed-136/131,,south,,8,8,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 2, 'Kherson oblast': 2, 'Mykolaiv oblast': 4}",,
2024-03-11,2024-03-11 8:00,Shahed-136/131,,Odesa oblast,,10,10,,,{},,,,,,,,,,
2024-03-11,2024-03-11 8:00,Shahed-136/131,,Kharkiv oblast,,5,5,,,{},,,,,,,,,,
2024-03-11,2024-03-11,Lancet,,Kherson oblast,,2,2,,,{},,,,,,,,,,
2024-03-10,2024-03-10 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,39,35,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 1, 'Kherson oblast': 2, 'Odesa oblast': 11,     'Mykolaiv oblast': 6, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN, 'Kyiv oblast': NaN,     'Zhytomyr oblast': NaN, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN}",,
2024-03-10,2024-03-10 8:00,C-300,,Kharkiv oblast and Donetsk oblast,,4,0,,,{},,,,,,,,,,
2024-03-10,2024-03-10,Lancet,,Kherson oblast,,3,3,,,{},,,,,,,,,,
2024-03-09,2024-03-09 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,15,12,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 4, 'Donetsk oblast': NaN, 'Poltava oblast': NaN}",,
2024-03-08,2024-03-08 8:00,X-59,,Ukraine,,2,0,,,{},,,,,,,,,,
2024-03-08,2024-03-08 8:00,Shahed-136/131,"Balaklava, Crimea",Ukraine,,37,33,,,{},,,,,,,,"{'Kherson oblast': 2, 'Odesa oblast': 18, 'Mykolaiv oblast': 2,     'Kirovohrad oblast': NaN, 'Kharkiv oblast': NaN}",,
2024-03-08,2024-03-08 8:00,C-300,,Ukraine,,1,0,,,{},,,,,,,,,,
2024-03-08,2024-03-08,Lancet,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-03-06 15:00,2024-03-06 15:00,Orlan-10,,Kharkiv oblast,,1,1,,,{},,,,,,,,,,
2024-03-06,2024-03-06 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Balaklava, Crimea and Kursk oblast",Ukraine,,42,38,,,{},,,,,,,,"{'Dnipropetrovsk oblast': NaN, 'Kherson oblast': 2, 'Odesa oblast': 18,     'Khmelnytskyi oblast': NaN, 'Cherkasy oblast': NaN, 'Kharkiv oblast': NaN,      'Vinnytsia oblast': NaN, 'Sumy oblast': NaN}",,
2024-03-05 16:00,2024-03-05 16:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-03-05,2024-03-05,Shahed-136/131,"Balaklava, Crimea",Odesa oblast,,22,18,,,{},,,,,,,,,,
2024-03-04 16:00,2024-03-04 16:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
2024-03-03 20:00,2024-03-03 20:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-03-02,2024-03-02 8:00,ZALA,,south,,1,1,,,{},,,,,,,,,,
2024-03-02,2024-03-02 8:00,X-59 and X-35,Kherson oblast and Donetsk oblast,east,,3,0,,,{},,,,,,,,,,
2024-03-02,2024-03-02 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Balaklava, Crimea",east,,17,14,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 1, 'Kharkiv oblast': 2, 'Sumy oblast': 1,     'Zaporizhzhia oblast': 2, 'Odesa oblast and Mykolaiv oblast': 7}",,
2024-03-01 16:00,2024-03-01 16:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-03-01,2024-03-01 8:00,Unknown UAV,,Dnipropetrovsk oblast,,1,1,,,{},,,,,,,,,,
2024-03-01,2024-03-01 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,east,,4,4,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 3, 'Kharkiv oblast': 1}",,
2024-03-01,2024-03-01 8:00,C-300,Belgorod oblast and Donetsk oblast,east,,5,0,,,{},,,,,,,,,,
2024-02-29,2024-02-29,Lancet,,Kherson oblast,,2,2,,,{},,,,,,,,,,
2024-02-28,2024-02-28 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,10,10,,,{},,,,,,,,"{'Odesa oblast': 9, 'Mykolaiv oblast': 1}",,
2024-02-28,2024-02-28 8:00,C-300,Donetsk oblast,Ukraine,,,0,,,{},,,,,,,,,,
2024-02-28,2024-02-28,Supercam,,Mykolaiv oblast,,1,1,,,{},,,,,,,,,,
2024-02-28,2024-02-28,Lancet,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-27,2024-02-27 8:00,X-59,,Ukraine,,4,2,,,{},,,,,,,,,,
2024-02-27,2024-02-27 8:00,X-31P,,Kherson oblast,,1,0,,,{},,,,,,,,,,
2024-02-27,2024-02-27 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,13,11,,,{},,,,,,,,"{'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': NaN, 'Sumy oblast': NaN,     'Kirovohrad oblast': NaN, 'Khmelnytskyi oblast': NaN}",,
2024-02-27,2024-02-27 8:00,Iskander-M/KN-23,Voronezh oblast,Ukraine,,,0,,,{},,,,,,,,,,
2024-02-27,2024-02-27,ZALA,,Kherson oblast,,2,2,,,{},,,,,,,,,,
2024-02-27,2024-02-27,Supercam,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-26,2024-02-26 8:00,X-59,,Dnipropetrovsk oblast,,3,3,,,{},,,,,,,,,,
2024-02-26,2024-02-26 8:00,X-31P,Zaporizhzhia oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-26,2024-02-26 8:00,Shahed-136/131,Kursk oblast,Ukraine,,14,9,,,{},,,,,,,,"{'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': 5}",,
2024-02-26,2024-02-26 8:00,Iskander-M,Crimea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-26,2024-02-26 8:00,C-300,Belgorod oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2024-02-26,2024-02-26,ZALA,,Kherson oblast,,2,2,,,{},,,,,,,,,,
2024-02-26,2024-02-26,Merlin-VR,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-25,2024-02-25 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,18,16,,,{},,,,,,,,"{'Kyiv oblast': NaN, 'Poltava oblast': 2, 'Dnipropetrovsk oblast': 2,     'Zaporizhzhia oblast': 1, 'Kirovohrad oblast': NaN, 'Kherson oblast': 1, 'Mykolaiv oblast': 3,     'Khmelnytskyi oblast': NaN}",,
2024-02-24,2024-02-24 8:00,X-59,Kherson oblast,south,,3,2,,,{},,,,,,,,,,
2024-02-24,2024-02-24 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,12,12,,,{},,,,,,,,"{'Kirovohrad oblast': NaN, 'Odesa oblast': 5, 'Mykolaiv oblast': 2}",,
2024-02-24,2024-02-24 8:00,Iskander-M,Rostov oblast,east,,2,0,,,{},,,,,,,,,,
2024-02-24,2024-02-24,ZALA,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-23,2024-02-23 8:00,X-31P,Black Sea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-23,2024-02-23 8:00,X-22,Black Sea,Ukraine,,2,0,,,{},,,,,,,,,,
2024-02-23,2024-02-23 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,31,23,,,{},,,,,,,,"{'Kharkiv oblast': 3, 'Dnipropetrovsk oblast': 5, 'Poltava oblast': 4,     'Zaporizhzhia oblast': 1, 'Donetsk oblast': 1, 'Odesa oblast': 8, 'Mykolaiv oblast': 1}",,
2024-02-23,2024-02-23 8:00,C-300,,Donetsk oblast,,3,0,,,{},,,,,,,,,,
2024-02-23,2024-02-23,ZALA,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-23,2024-02-23,Supercam,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-22,2024-02-22 8:00,X-31P,Black Sea,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-22,2024-02-22 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,10,8,,,{},,,,,,,,"{'Kharkiv oblast': 1, 'Dnipropetrovsk oblast': 3,     'Zaporizhzhia oblast': NaN, 'Poltava oblast': 1}",,
2024-02-21,2024-02-21 8:00,X-59,Belgorod oblast,Poltava oblast,,1,1,,,{},,,,,,,,,,
2024-02-21,2024-02-21 8:00,X-22,Rostov oblast,Ukraine,,4,0,,,{},,,,,,,,,,
2024-02-21,2024-02-21 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,19,13,,,{},,,,,,,,"{'Kharkiv oblast': NaN, 'Dnipropetrovsk oblast': NaN,     'Zaporizhzhia oblast': NaN, 'Donetsk oblast': NaN}",,
2024-02-21,2024-02-21 8:00,C-300,Rostov oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-20,2024-02-20 8:00,X-31,Zaporizhzhia oblast,Ukraine,,1,0,,,{},,,,,,,,,,
2024-02-20,2024-02-20 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,23,23,,,{},,,,,,,,"{'Kharkiv oblast': 1, 'Poltava oblast': 1, 'Dnipropetrovsk oblast': 4,     'Kirovohrad oblast': NaN, 'Zaporizhzhia oblast': 6, 'Kherson oblast': 1, 'Mykolaiv oblast': 1}",,
2024-02-20,2024-02-20 8:00,C-300/C-400,Belgorod oblast,Ukraine,,2,0,,,{},,,,,,,,,,
2024-02-19 18:00,2024-02-19 18:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-02-19,2024-02-19 8:00,Shahed-136/131,Belgorod oblast,Kharkiv oblast,,4,4,,,{},,,,,,,,,,
2024-02-19,2024-02-19,Lancet,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-18,2024-02-18 8:00,X-59,Zaporizhzhia oblast,Ukraine,,1,1,,,{},,,,,,,,,,
2024-02-18,2024-02-18 8:00,X-22,Voronezh oblast,Ukraine,,3,0,,,{},,,,,,,,,,
2024-02-18,2024-02-18 8:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,14,12,,,{},,,,,,,,"{'Sumy oblast': 2, 'Poltava oblast': 2, 'Dnipropetrovsk oblast': 1,     'Kirovohrad oblast': NaN, 'Chernihiv oblast': NaN}",,
2024-02-18,2024-02-18 8:00,C-300,Donetsk oblast,Ukraine,,6,0,,,{},,,,,,,,,,
2024-02-17 18:00,2024-02-17 18:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-02-17,2024-02-17,ZALA,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-17,2024-02-17,Supercam,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-16 18:00,2024-02-16 18:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-02-15,2024-02-15 8:00,X-59,Kursk oblast,Zaporizhzhia oblast,,4,2,,,{},,,,,,,,,,
2024-02-15,2024-02-15 8:00,X-101/X-555,"Caspian Sea, Engels-2",Ukraine,,12,8,,,{},,,,10 x Tu-95MS,,,,,,
2024-02-15,2024-02-15 8:00,Kalibr,Black Sea,Ukraine,,2,2,,,{},,,,"Navy, Novorossiysk",,,,,,
2024-02-15,2024-02-15 8:00,Iskander-M/KN-23,Voronezh oblast,east,,6,1,,,{},,,,,,,,,,
2024-02-15,2024-02-15 8:00,C-300,Belgorod oblast,east,,2,0,,,{},,,,,,,,,,
2024-02-13,2024-02-13 8:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,23,16,,,{},,,,,,,,"{'Kherson oblast': 3, 'Dnipropetrovsk oblast': 10, 'Zaporizhzhia oblast': 3}",,
2024-02-13,2024-02-13,X-59,,Odesa oblast,,1,1,,,{},,,,,,,,,,
2024-02-13,2024-02-13,Lancet,,Mykolaiv oblast,,1,1,,,{},,,,,,,,,,
2024-02-12,2024-02-12 8:00,X-59,Zaporizhzhia oblast,"Dnipropetrovsk oblast, Novomoskovsk Raion",,1,1,,,{},,,,,,,,,,
2024-02-12,2024-02-12 8:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,17,14,,,{},,,,,,,,"{'Mykolaiv oblast': 4, 'Dnipropetrovsk oblast': 6, 'Zaporizhzhia oblast': 1, 'Khmelnytskyi oblast': NaN, 'Vinnytsia oblast': NaN, 'Kirovohrad oblast': NaN}",,
2024-02-12,2024-02-12 8:00,C-300,Belgorod oblast,Ukraine,,,0,,,{},,,,,,,,,,
2024-02-11,2024-02-11 8:00,Shahed-136/131,"Chauda, Crimea and Balaklava, Crimea",Ukraine,,45,40,,,{},,,,,,,,"{'Odesa oblast': 4, 'Kherson oblast': 1, 'Mykolaiv oblast': 18, 'Kyiv oblast': NaN, 'Vinnytsia oblast': NaN, 'Zhytomyr oblast': NaN, 'Kirovohrad oblast': NaN, 'Cherkasy oblast': NaN, 'Dnipropetrovsk oblast': NaN}",,
2024-02-10,2024-02-10 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",Ukraine,,31,23,,,{},,,,,,,,"{'Odesa oblast': 21, 'Kharkiv oblast': NaN}",,
2024-02-09,2024-02-09 8:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",Ukraine,,16,10,,,{},,,,,,,,"{'Kherson oblast': 4, 'Mykolaiv oblast': 1, 'Kharkiv oblast': 5}",,
2024-02-09,2024-02-09,ZALA,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-09,2024-02-09,Supercam,,Kherson oblast,,1,1,,,{},,,,,,,,,,
2024-02-08 17:00,2024-02-08 17:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1,1,,,{},,,,,,,,,,
2024-02-08,2024-02-08 8:00,Shahed-136/131,"Chauda, Crimea",Ukraine,,17,11,,,{},,,,,,,,"{'Odesa oblast': 5, 'Mykolaiv oblast': 3, 'Dnipropetrovsk oblast': NaN, 'Vinnytsia oblast': NaN}",,
2024-02-07,2024-02-07 8:00,X-22,"Kursk oblast and Sevastopol, Crimea",Ukraine,,4,0,,,{},,,,Tu-22M3,,,,,,
2024-02-07,2024-02-07 8:00,X-101/X-555,"Caspian Sea, Engels-2",Ukraine,,29,26,,,{},,,,10 x Tu-95MS,,,,,,
2024-02-07,2024-02-07 8:00,Shahed-136/131,"Chauda, Crimea",Ukraine,,20,15,,,{},,,,,,,,"{'Odesa oblast': 1, 'Kherson oblast': 1, 'Kirovohrad oblast': 1, 'Mykolaiv oblast': 4, 'Dnipropetrovsk oblast': 2}",,
2024-02-07,2024-02-07 8:00,Kalibr,Black Sea,Ukraine,,3,3,,,{},,,,Navy,,,,,,
2024-02-07,2024-02-07 8:00,Iskander-M,"Cape Tarkhankut, Crimea and Voronezh oblast",Ukraine,,3,0,,,{},,,,,,,,,,
2024-02-07,2024-02-07 8:00,C-300,Belgorod oblast,Ukraine,,5,0,,,{},,,,,,,,,,
2024-02-06 17:00,2024-02-06 17:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1,1,,,{},,,,,,,,,,
